HD144497        279    1     147.300    5022.000      -0.120       4.500       0.820       4.470       1.188       1.211       4.543   10       1.226
HD14452         280    1      78.930    5313.000      -0.160       4.500       0.850       4.420       1.511       1.466       4.426    9       1.514
HD144585        281    1    2300.450    5914.000       0.330       4.350       1.150       4.302       2.698       2.612       4.231    7       2.646
HD144589        282    1     352.980    6372.000      -0.050       4.280       1.720       4.295       2.473       2.431       4.227    7       2.420
HD144628        283    1    1600.260    5085.000      -0.410       4.510       0.550       4.433       1.059       1.037       4.464   10       1.073
HD144846        284    1     124.020    6102.000       0.130       4.520       1.110       4.524       2.316       2.371       4.591   11       2.368
HD144880        285    1     177.040    6152.000      -0.300       4.380       1.330       4.370       1.957       1.928       4.339    8       1.935
HD145344        286    1     334.300    6143.000      -0.680       4.390       1.480       4.384       1.426       1.407       4.359    9       1.410
HD145377        287    1     621.340    6054.000       0.120       4.530       1.110       4.557       2.232       2.322       4.645   11       2.301
HD145417        288    1    1003.660    5006.000      -1.230       4.820       0.650       4.450       0.378       0.353       4.733   12       0.474
HD145598        289    1     796.810    5417.000      -0.780       4.480       0.590       4.603       0.786       1.022       4.946   14       0.952
HD145666        290    1     724.650    5958.000      -0.040       4.530       1.040       4.560       1.973       2.069       4.649   12       2.043
HD145809        291    1     835.420    5778.000      -0.250       4.150       1.140       4.170       2.067       1.979       4.034    5       1.963
HD145927        292    1     123.770    5819.000      -0.030       4.410       0.930       4.430       2.053       2.074       4.441    9       2.060
HD1461          293    1    3819.160    5765.000       0.190       4.380       0.970       4.426       2.266       2.303       4.434    9       2.271
HD14635         295    1     114.950    4806.000      -0.030       4.450       0.780       4.459       1.013       1.057       4.544   10       1.051
HD14680         296    1     146.890    5011.000      -0.170       4.460       0.690       4.427       1.185       1.180       4.448   10       1.194
HD147147        297    1      36.380    4856.000      -0.170       4.510       0.710       4.436       0.997       0.985       4.484   10       1.017
HD147195        298    1     133.620    5557.000      -0.050       4.480       0.680       4.477       1.771       1.802       4.527   10       1.804
HD14744         299    1     147.210    4923.000      -0.130       4.450       0.440       4.390       1.166       1.118       4.329    8       1.141
HD14745         300    1     220.090    6290.000      -0.140       4.720       1.460       4.562       1.986       1.933       4.650   12       2.057
HD14747         301    1     558.320    5516.000      -0.390       4.430       0.720       4.354       1.544       1.467       4.296    8       1.510
HD147512        302    1    1076.830    5530.000      -0.080       4.400       0.810       4.434       1.767       1.799       4.452   10       1.778
HD147513        303    1    1035.820    5858.000       0.030       4.500       1.030       4.702       1.778       2.111       4.965   14       1.951
HD147518        304    1     342.160    5626.000      -0.630       4.400       0.670       4.426       1.306       1.328       4.437    9       1.313
HD148211        306    1    1004.360    5948.000      -0.620       4.360       1.400       4.327       1.555       1.489       4.259    8       1.510
HD148303        307    1     652.830    4958.000      -0.030       4.550       0.840       4.461       1.195       1.182       4.528   10       1.229
HD148577        308    1     231.860    5713.000      -0.090       4.290       0.950       4.211       2.153       2.003       4.090    6       2.063
HD14868         309    1      78.120    5864.000       0.020       4.440       0.900       4.438       2.133       2.144       4.455   10       2.145
HD148816        310    1     925.930    5908.000      -0.710       4.390       1.360       4.332       1.438       1.359       4.264    8       1.395
HD149200        311    1     212.240    6416.000       0.150       4.640       1.740       4.398       2.648       2.443       4.388    9       2.640
HD149396        312    1     532.620    5657.000       0.190       4.470       0.910       4.448       2.143       2.146       4.475   10       2.160
HD149724        313    1     156.980    5747.000       0.370       4.240       1.080       4.287       2.609       2.583       4.206    7       2.550
HD149747        314    1     144.300    5823.000      -0.340       3.950       1.280       4.084       2.125       2.053       3.839    3       1.972
HD150139        315    1     267.720    5968.000      -0.510       4.290       1.290       4.325       1.692       1.671       4.259    8       1.647
HD150177        316    1    1389.440    6216.000      -0.580       4.180       1.760       4.242       1.710       1.676       4.132    6       1.631
HD150433        317    1    1589.130    5665.000      -0.360       4.430       0.880       4.320       1.715       1.602       4.245    7       1.667
HD150437        318    1     177.020    5826.000       0.300       4.290       1.090       4.351       2.531       2.541       4.304    8       2.500
HD150474        319    1     391.640    5425.000       0.010       4.010       0.960       4.058       2.214       2.067       3.742    2       2.038
HD151504        320    1     604.200    5457.000       0.060       4.360       0.870       4.371       1.907       1.887       4.328    8       1.882
HD151692        321    1     120.190    4737.000      -0.070       4.400       0.550       4.444       0.914       0.963       4.521   10       0.946
HD151772        322    1     243.540    6631.000      -0.360       4.810       2.270       4.421       1.769       1.487       4.426    9       1.772
HD151933        323    1     133.280    5849.000      -0.210       4.290       1.030       4.283       2.033       1.966       4.196    7       1.971
HD152433        324    1     122.830    6144.000      -0.100       4.490       1.190       4.459       2.120       2.118       4.488   10       2.142
HD152533        325    1     185.460    4822.000      -0.040       4.360       0.400       4.411       1.086       1.106       4.405    9       1.083
HD153276        326    1     101.280    6000.000       0.040       4.480       1.120       4.463       2.219       2.229       4.494   10       2.242
HD15337         327    1     626.680    5179.000       0.060       4.390       0.700       4.427       1.557       1.586       4.440    9       1.565
HD153851        328    1     319.820    5052.000      -0.250       4.500       0.910       4.445       1.142       1.138       4.492   10       1.165
HD153950        329    1     492.620    6074.000      -0.010       4.390       1.230       4.357       2.324       2.273       4.318    8       2.296
HD154088        330    1    3026.020    5374.000       0.280       4.370       0.850       4.363       2.033       1.997       4.308    8       2.002
HD154195A       331    1     193.530    5961.000      -0.190       4.480       1.010       4.555       1.798       1.924       4.652   11       1.869
HD154363        332    1     764.320    4723.000      -0.620       4.410       0.520       4.447       0.495       0.576       4.643   11       0.563
HD154387        333    1     139.860    4719.000      -0.250       4.500       0.080       4.464       0.745       0.776       4.573   11       0.792
HD154962        335    1    1246.600    5827.000       0.320       4.170       1.220       4.163       2.767       2.658       4.043    5       2.665
HD155717        336    1      80.300    4949.000      -0.130       4.480       0.760       4.431       1.142       1.134       4.460   10       1.156
HD155968        337    1     100.860    5790.000       0.160       4.420       0.920       4.532       2.121       2.263       4.609   11       2.179
HD156098        339    1     845.580    6517.000       0.180       4.200       2.060       4.005       3.191       2.886       3.786    3       3.025
HD15612         340    1     255.390    5256.000      -0.110       4.490       0.870       4.448       1.468       1.465       4.486   10       1.488
HD156411        341    1     594.430    5910.000      -0.110       3.990       1.310       4.055       2.475       2.355       3.809    3       2.314
HD156423        342    1     133.430    5184.000      -0.430       4.460       0.210       4.392       1.187       1.136       4.361    9       1.171
HD156517        343    1      64.480    5013.000       0.030       4.450       0.810       4.446       1.323       1.345       4.492   10       1.345
HD156991        344    1     138.500    5934.000      -0.070       4.570       0.990       4.610       1.852       1.986       4.748   12       1.953
HD157172        345    1    1471.020    5451.000       0.110       4.390       0.770       4.415       1.902       1.917       4.415    9       1.902
HD157338        346    1    1155.710    6027.000      -0.080       4.440       1.170       4.458       2.090       2.124       4.487   10       2.111
HD157347        347    1    1268.820    5676.000       0.020       4.380       0.910       4.392       2.043       2.039       4.375    9       2.031
HD157668        348    1     100.970    5195.000      -0.230       4.490       0.650       4.475       1.272       1.302       4.544   10       1.310
HD157830        349    1    1183.280    5540.000      -0.250       4.490       0.760       4.498       1.532       1.582       4.565   11       1.577
HD1581          350    1   11264.790    5977.000      -0.180       4.510       1.120       4.511       1.874       1.922       4.576   11       1.922
HD15906         351    1     127.070    4884.000      -0.010       4.490       0.650       4.416       1.177       1.141       4.417    9       1.178
HD159868        352    1     513.810    5558.000      -0.080       3.960       1.020       4.024       2.273       2.129       3.723    2       2.092
HD16008         353    1     139.070    5712.000      -0.090       4.420       0.780       4.465       1.867       1.924       4.504   10       1.893
HD160089        354    1     165.630    6312.000       0.110       4.780       1.600       4.502       2.423       2.241       4.553   11       2.464
HD160836        356    1     208.540    4791.000      -0.160       4.490       0.920       4.473       0.887       0.924       4.569   11       0.932
HD161098        357    1    1477.070    5560.000      -0.270       4.460       0.790       4.470       1.562       1.599       4.518   10       1.593
HD161256        358    1     227.680    5652.000       0.140       4.270       0.930       4.244       2.307       2.213       4.148    6       2.233
HD16141         359    1     427.000    5806.000       0.160       4.190       1.110       4.221       2.496       2.437       4.114    6       2.413
HD161555        360    1     217.350    5850.000       0.120       4.150       1.230       4.096       2.634       2.458       3.919    4       2.500
HD161566        361    1     590.720    6230.000      -0.280       4.200       1.670       4.145       2.263       2.104       4.005    5       2.150
HD161612        362    1    1212.670    5616.000       0.160       4.450       0.880       4.441       2.081       2.090       4.462   10       2.095
HD162020        363    1     145.630    4861.000      -0.100       4.480       0.790       4.421       1.076       1.053       4.432    9       1.081
HD162236        364    1     445.010    5343.000      -0.120       4.430       0.820       4.446       1.546       1.575       4.479   10       1.565
HD162396        365    1    1595.420    6090.000      -0.350       4.270       1.430       4.273       1.983       1.920       4.184    7       1.918
HD16270         366    1     157.200    4786.000       0.060       4.390       0.840       4.437       1.080       1.122       4.487   10       1.101
HD16280         367    1     315.150    4754.000      -0.190       4.390       0.560       4.397       0.928       0.898       4.307    8       0.898
HD16297         368    1     429.650    5422.000      -0.010       4.470       0.800       4.475       1.690       1.727       4.527   10       1.724
HD163102        369    1     135.790    6433.000       0.000       4.640       1.940       4.424       2.411       2.240       4.430    9       2.416
HD163436        370    1     168.520    5030.000      -0.070       4.430       0.450       4.406       1.311       1.293       4.394    9       1.305
HD16382         371    1     144.550    5953.000       0.030       4.500       1.040       4.444       2.198       2.173       4.465   10       2.213
HD16417         372    1    3419.860    5841.000       0.130       4.160       1.180       4.168       2.547       2.453       4.046    5       2.446
HD165131        373    1     276.110    5870.000       0.060       4.450       0.990       4.470       2.147       2.188       4.508   10       2.174
HD16536         374    1      61.250    5282.000      -0.080       4.390       0.700       4.398       1.578       1.573       4.382    9       1.568
HD16548         375    1     377.010    5690.000       0.150       3.960       1.150       4.002       2.658       2.501       3.714    2       2.475
HD165920        376    1     632.790    5339.000       0.290       4.390       0.790       4.394       1.971       1.961       4.374    9       1.959
HD166724        377    1     613.330    5127.000      -0.090       4.430       0.790       4.421       1.383       1.382       4.429    9       1.387
HD166745        378    1     140.750    5621.000       0.250       4.310       0.980       4.308       2.327       2.272       4.231    7       2.275
HD16714         379    1     635.730    5518.000      -0.200       4.420       0.760       4.445       1.626       1.659       4.473   10       1.644
HD167300        380    1     224.200    5837.000      -0.450       4.300       1.050       4.248       1.795       1.682       4.142    6       1.719
HD167359        381    1     213.530    5348.000      -0.190       4.460       0.670       4.449       1.484       1.498       4.484   10       1.504
HD167677        382    1     274.530    5474.000      -0.290       4.430       0.650       4.328       1.632       1.529       4.251    8       1.586
HD16784         383    1     205.910    5837.000      -0.650       4.340       1.140       4.286       1.535       1.437       4.189    7       1.471
HD168159        384    1     141.520    4783.000      -0.150       4.420       0.990       4.440       0.919       0.955       4.506   10       0.946
HD168746        385    1     401.970    5568.000      -0.100       4.330       0.810       4.274       1.953       1.850       4.175    7       1.886
HD168769        386    1     172.150    5361.000      -0.010       4.450       0.870       4.464       1.644       1.681       4.511   10       1.672
HD168863        387    1     266.800    4905.000       0.160       4.400       0.560       4.413       1.332       1.336       4.410    9       1.330
HD168870        388    1     212.880    5325.000      -0.320       4.430       0.670       4.426       1.371       1.375       4.437    9       1.378
HD168871        389    1    1741.990    5983.000      -0.090       4.420       1.170       4.419       2.100       2.101       4.422    9       2.102
HD16905         390    1     175.290    4867.000       0.150       4.350       0.510       4.397       1.300       1.297       4.349    8       1.281
HD169830        391    1    1688.320    6361.000       0.180       4.210       1.560       4.211       2.888       2.803       4.107    6       2.802
HD170493        392    1     559.080    4751.000       0.140       4.240       0.590       4.381       1.173       1.194       4.283    8       1.135
HD17051         393    1     557.420    6227.000       0.190       4.530       1.290       4.591       2.373       2.510       4.694   12       2.458
HD170958        394    1     126.380    5599.000      -0.040       4.830       1.380       4.640       1.597       1.603       4.841   13       1.728
HD171028        395    1     784.830    5671.000      -0.480       3.840       1.240       3.965       1.989       1.869       3.662    2       1.794
HD171587        396    1     730.630    5412.000      -0.640       4.590       0.760       4.536       1.031       1.072       4.660   12       1.105
HD171665        397    1     640.540    5655.000      -0.050       4.410       0.890       4.466       1.864       1.928       4.507   10       1.891
HD171825        398    1      61.780    4908.000      -0.120       4.480       0.390       4.428       1.105       1.095       4.457   10       1.118
HD171942        399    1     159.450    5615.000      -0.100       4.420       0.720       4.427       1.826       1.837       4.437    9       1.832
HD171990        400    1    1321.530    6045.000       0.060       4.140       1.400       4.128       2.664       2.534       3.978    5       2.545
HD172513        401    1     989.270    5500.000      -0.050       4.410       0.790       4.448       1.754       1.797       4.478   10       1.773
HD172568        402    1     433.040    5728.000      -0.370       4.580       0.780       4.532       1.498       1.529       4.625   11       1.562
HD172643        403    1     121.430    5645.000      -0.150       4.500       0.730       4.524       1.680       1.755       4.607   11       1.738
HD173885        404    1     280.840    6264.000      -0.200       4.370       1.610       4.349       2.152       2.106       4.307    8       2.122
HD174153        405    1     197.010    6196.000      -0.080       4.490       1.340       4.460       2.167       2.167       4.490   10       2.190
HD17439         406    1     249.000    5721.000       0.080       4.440       0.870       4.457       2.068       2.103       4.490   10       2.090
HD174545        407    1     485.020    5216.000       0.220       4.400       0.880       4.396       1.767       1.753       4.376    9       1.756
HD175179        408    1     152.800    5764.000      -0.660       4.460       0.880       4.412       1.359       1.328       4.410    9       1.358
HD17548         409    1     765.690    6011.000      -0.530       4.440       1.180       4.473       1.507       1.560       4.519   10       1.538
HD175607        410    1     864.960    5392.000      -0.620       4.510       0.600       4.397       1.194       1.121       4.377    9       1.183
HD176157        411    1     207.040    5181.000      -0.160       4.410       0.920       4.396       1.410       1.390       4.373    9       1.398
HD176535        413    1     172.540    4727.000      -0.150       4.360       0.540       4.381       0.944       0.903       4.253    8       0.898
HD176666        414    1     138.960    6103.000      -0.370       4.630       1.180       4.583       1.590       1.643       4.705   12       1.678
HD176986        415    1    1171.750    5018.000       0.000       4.450       0.820       4.416       1.341       1.324       4.418    9       1.342
HD177033        416    1      93.230    4918.000      -0.130       4.500       0.450       4.501       1.025       1.085       4.612   11       1.084
HD177122        417    1     187.060    6021.000      -0.100       4.520       1.030       4.553       1.941       2.035       4.646   11       2.010
HD177409        418    1     671.630    5898.000      -0.040       4.490       0.990       4.513       1.992       2.059       4.579   11       2.041
HD177565        419    1    1467.750    5627.000       0.080       4.390       0.910       4.422       2.029       2.054       4.428    9       2.033
HD177758        420    1     696.380    5862.000      -0.580       4.410       1.110       4.368       1.531       1.480       4.329    8       1.506
HD17865         421    1     861.990    5877.000      -0.570       4.320       1.160       4.299       1.623       1.552       4.212    7       1.566
HD178904        422    1     171.810    5727.000       0.090       4.410       0.980       4.411       2.138       2.138       4.409    9       2.137
HD179346        423    1     168.970    6229.000      -0.030       4.760       1.350       4.637       2.016       2.036       4.787   13       2.130
HD17970         424    1     519.300    5040.000      -0.450       4.390       0.290       4.262       1.156       0.998       4.107    6       1.071
HD179949        425    1     521.160    6287.000       0.210       4.540       1.360       4.562       2.465       2.553       4.649   11       2.535
HD18001         426    1     258.510    5772.000      -0.070       4.440       0.800       4.441       1.961       1.976       4.461   10       1.975
HD180409        427    1     773.270    6013.000      -0.170       4.520       1.160       4.519       1.893       1.945       4.590   11       1.945
HD18083         428    1      91.920    6144.000       0.030       4.700       1.330       4.593       2.120       2.122       4.703   12       2.207
HD181249        429    1      81.010    4906.000      -0.130       4.250       0.240       4.303       1.228       1.181       4.164    7       1.158
HD181428        430    1     254.610    6151.000       0.060       4.450       1.290       4.406       2.400       2.363       4.401    9       2.396
HD181433        431    1    1465.920    4962.000       0.330       4.370       0.650       4.426       1.504       1.540       4.445   10       1.513
HD181720        432    1     911.760    5792.000      -0.530       4.250       1.160       4.196       1.746       1.608       4.054    6       1.646
HD183658        433    1     722.940    5803.000       0.030       4.400       1.000       4.431       2.108       2.138       4.443    9       2.116
HD183783        434    1     405.880    4595.000      -0.200       4.290       0.050       4.288       0.820       0.728       4.085    6       0.729
HD18386         435    1     454.530    5457.000       0.140       4.390       0.920       4.392       1.963       1.952       4.373    9       1.951
HD183870        436    1     198.570    5029.000      -0.070       4.490       0.780       4.477       1.229       1.259       4.543   11       1.267
HD185615        438    1     633.970    5570.000       0.080       4.340       0.840       4.315       2.094       2.028       4.239    7       2.044
HD186061        439    1      93.610    5016.000      -0.020       4.510       0.620       4.493       1.235       1.273       4.574   11       1.283
HD186302        440    1      99.510    5662.000      -0.030       4.440       0.780       4.453       1.906       1.936       4.484   10       1.927
HD18719         441    1     418.320    5241.000      -0.080       4.410       0.920       4.446       1.482       1.521       4.481   10       1.501
HD187456        442    1     397.890    4832.000       0.020       4.330       0.560       4.384       1.180       1.167       4.302    8       1.148
HD187760        443    1      73.200    4618.000      -0.320       4.450       0.230       4.418       0.627       0.640       4.488   10       0.648
HD18777         444    1      92.640    5058.000       0.010       4.390       0.570       4.410       1.402       1.409       4.405    9       1.399
HD188091        445    1     106.600    5120.000       0.080       4.320       0.870       4.360       1.582       1.564       4.287    8       1.546
HD18822         446    1      75.610    5272.000      -0.070       4.430       0.870       4.374       1.603       1.548       4.324    8       1.577
HD18838         447    1      71.240    5500.000      -0.170       4.480       0.640       4.494       1.582       1.634       4.559   11       1.625
HD188559        448    1     638.650    4786.000      -0.110       4.330       0.650       4.342       1.069       1.015       4.212    7       1.011
HD188748        449    1     584.160    5623.000      -0.120       4.430       0.830       4.444       1.793       1.817       4.468   10       1.808
HD188815        450    1     659.080    6217.000      -0.530       4.340       1.310       4.439       1.560       1.638       4.458   10       1.573
HD189004        451    1      79.620    5094.000      -0.070       4.360       0.670       4.348       1.444       1.393       4.260    8       1.400
HD189242        452    1     172.120    4913.000      -0.380       4.460       0.560       4.367       0.992       0.913       4.257    8       0.947
HD189567        453    1    4101.400    5726.000      -0.240       4.410       0.950       4.431       1.757       1.779       4.444    9       1.765
HD189625        454    1     861.740    5846.000       0.180       4.430       1.030       4.490       2.246       2.325       4.540   10       2.283
HD189987        455    1     167.710    4746.000      -0.060       4.250       0.090       4.286       1.089       1.038       4.157    6       1.017
HD190204        456    1      93.420    5476.000      -0.020       4.630       1.140       4.598       1.573       1.651       4.745   12       1.674
HD19034         458    1     471.250    5477.000      -0.480       4.400       0.690       4.332       1.453       1.369       4.253    8       1.407
HD190524        459    1     165.820    5825.000      -0.130       4.500       0.850       4.511       1.844       1.901       4.578   11       1.893
HD190613        460    1     144.600    5776.000       0.000       4.330       0.950       4.307       2.193       2.125       4.233    7       2.141
HD190647        461    1     271.920    5639.000       0.230       4.180       0.990       4.149       2.502       2.363       4.009    5       2.391
HD190954        462    1     415.920    5430.000      -0.410       4.460       0.630       4.353       1.459       1.366       4.289    8       1.423
HD190984        463    1     713.720    6007.000      -0.490       4.020       1.580       4.084       1.996       1.902       3.890    4       1.855
HD191033        464    1     154.960    6206.000      -0.190       4.470       1.350       4.500       1.967       2.032       4.555   11       2.009
HD191285        465    1     228.540    4634.000      -0.280       4.410       0.380       4.417       0.713       0.691       4.338    8       0.691
HD191797        466    1     305.150    5061.000      -0.060       4.500       0.860       4.562       1.174       1.308       4.697   12       1.260
HD191847        467    1     104.250    5066.000      -0.120       4.450       0.480       4.410       1.306       1.281       4.404    9       1.303
HD191902        468    1      58.920    4691.000      -0.180       4.250       0.310       4.282       0.948       0.882       4.116    6       0.865
HD192031        469    1     383.250    5215.000      -0.840       4.390       0.040       4.400       0.879       0.873       4.376    9       0.868
HD192117        470    1     124.840    5479.000      -0.040       4.480       0.750       4.489       1.696       1.741       4.547   11       1.735
HD19230         471    1     264.930    5254.000      -0.570       4.630       0.460       4.544       0.951       0.988       4.699   12       1.037
HD192310        472    1    6629.420    5166.000      -0.040       4.510       0.970       4.479       1.401       1.423       4.546   10       1.440
HD192865        473    1     233.150    6307.000       0.130       4.440       1.590       4.328       2.661       2.539       4.277    8       2.622
HD192961        474    1     374.710    4624.000      -0.350       4.310       0.580       4.412       0.646       0.671       4.389    9       0.639
HD193193        475    1    1105.070    5979.000      -0.050       4.400       1.150       4.404       2.165       2.163       4.396    9       2.160
HD193406        476    1     134.670    4728.000      -0.340       4.500       0.540       4.433       0.724       0.730       4.514   10       0.754
HD193844        477    1     185.060    5007.000      -0.300       4.440       0.480       4.420       1.084       1.079       4.430    9       1.089
HD193901        478    1     121.970    5611.000      -1.070       4.410       0.540       4.547       0.732       0.911       4.758   13       0.836
HD19423         479    1     164.990    5752.000      -0.090       4.230       0.960       4.266       2.119       2.075       4.170    7       2.051
HD19467         480    1     907.820    5720.000      -0.140       4.310       0.960       4.277       2.030       1.942       4.184    7       1.965
HD194717        481    1      53.560    5247.000      -0.280       4.260       0.330       4.422       1.340       1.429       4.430    9       1.344
HD195145        482    1     261.190    5625.000       0.170       4.410       0.820       4.427       2.117       2.134       4.436    9       2.123
HD195200        483    1     104.930    6201.000      -0.080       4.440       1.250       4.490       2.133       2.207       4.537   10       2.169
HD195302        484    1     142.600    5063.000       0.020       4.440       0.640       4.414       1.411       1.396       4.413    9       1.411
HD195564        485    1    1672.840    5676.000       0.060       4.030       1.110       4.083       2.434       2.332       3.885    4       2.292
HD195633        486    1     179.400    6154.000      -0.510       4.250       1.470       4.286       1.763       1.727       4.199    7       1.703
HD196050        487    1    1055.860    5917.000       0.230       4.320       1.210       4.285       2.597       2.513       4.205    7       2.538
HD196384        488    1     188.460    6611.000      -0.130       4.790       1.780       4.589       2.011       1.934       4.690   12       2.094
HD196397        489    1     107.410    5378.000       0.290       4.330       0.680       4.438       1.964       2.036       4.461   10       1.977
HD19641         490    1     392.610    5806.000      -0.010       4.390       0.940       4.435       2.060       2.101       4.451   10       2.071
HD196761        491    1     968.960    5415.000      -0.310       4.430       0.760       4.447       1.434       1.463       4.481   10       1.453
HD196800        492    1     566.050    6010.000       0.190       4.370       1.170       4.427       2.454       2.502       4.435    9       2.461
HD196892        493    1     135.150    6072.000      -0.890       4.500       1.210       4.484       1.054       1.087       4.556   11       1.096
HD197083        494    1     448.710    5735.000      -0.450       4.500       0.900       4.493       1.467       1.504       4.555   11       1.509
HD197197        495    1     438.020    5812.000      -0.460       4.200       1.250       4.146       1.886       1.726       3.985    5       1.769
HD197210        496    1     640.670    5577.000      -0.030       4.420       0.860       4.495       1.785       1.878       4.554   11       1.826
HD197300        497    1      94.010    6022.000       0.020       4.690       1.210       4.672       1.924       2.052       4.871   14       2.065
HD197536        498    1     187.510    6105.000      -0.410       4.390       1.340       4.381       1.786       1.764       4.357    9       1.770
HD197823        499    1     634.020    5396.000       0.120       4.410       0.820       4.410       1.861       1.858       4.406    9       1.858
HD1979          500    1     196.440    5626.000      -0.090       4.520       0.740       4.487       1.775       1.791       4.543   10       1.813
HD197921        501    1     114.070    4913.000       0.130       4.360       0.340       4.392       1.347       1.335       4.339    8       1.325
HD198075        502    1     346.780    5846.000      -0.240       4.560       0.950       4.572       1.657       1.748       4.683   12       1.738
HD199086        503    1     159.350    6149.000       0.180       4.650       1.210       4.563       2.356       2.359       4.653   11       2.428
HD199190        504    1    1115.000    5926.000       0.150       4.260       1.140       4.269       2.524       2.465       4.182    7       2.459
HD199288        505    1    1137.470    5746.000      -0.630       4.460       0.930       4.451       1.337       1.352       4.485   10       1.357
HD199289        506    1     593.800    5928.000      -0.980       4.640       1.300       4.528       0.911       0.920       4.657   12       0.984
HD199604        507    1     568.410    5817.000      -0.620       4.340       1.040       4.371       1.468       1.463       4.332    8       1.444
HD199847        508    1     187.980    5763.000      -0.540       4.220       1.040       4.197       1.719       1.604       4.054    6       1.620
HD199868        509    1     166.010    6152.000      -0.130       4.450       1.260       4.429       2.120       2.110       4.438    9       2.126
HD199933        510    1     117.790    4730.000      -0.150       4.320       0.640       4.385       0.944       0.921       4.263    8       0.901
HD19994         511    1    2069.710    6289.000       0.240       4.480       1.720       4.208       2.935       2.624       4.100    6       2.848
HD199960        512    1    1694.010    5973.000       0.280       4.390       1.130       4.380       2.597       2.573       4.358    9       2.580
HD20003         513    1    1233.640    5494.000       0.040       4.410       0.830       4.446       1.840       1.880       4.473   10       1.857
HD200083        514    1     203.730    4828.000      -0.090       4.420       0.420       4.423       1.042       1.050       4.438    9       1.049
HD200143        515    1     299.630    5112.000       0.020       4.460       0.960       4.434       1.442       1.443       4.459   10       1.455
HD200349        516    1     269.550    4844.000      -0.260       4.500       0.590       4.467       0.881       0.908       4.555   11       0.923
HD200505        517    1      61.420    5052.000      -0.450       4.470       0.730       4.408       1.026       0.991       4.396    9       1.020
HD200538        518    1     456.260    6042.000       0.100       4.380       1.220       4.403       2.392       2.404       4.396    9       2.386
HD200633        519    1      73.810    5853.000       0.050       4.510       1.010       4.483       2.107       2.121       4.529   10       2.141
HD201161        520    1      59.770    4884.000      -0.040       4.360       0.630       4.394       1.185       1.174       4.336    8       1.163
HD2014          521    1      93.090    5054.000      -0.070       4.370       0.640       4.378       1.370       1.344       4.317    8       1.342
HD201422        522    1      71.760    5841.000      -0.160       4.630       0.980       4.616       1.683       1.781       4.769   13       1.791
HD201496        523    1     150.890    5974.000      -0.040       4.440       1.120       4.438       2.133       2.144       4.455   10       2.145
HD202206        524    1    1092.610    5757.000       0.290       4.470       1.010       4.487       2.301       2.350       4.536   10       2.337
HD202209        525    1     112.830    6009.000      -0.010       4.680       1.190       4.649       1.914       2.015       4.822   13       2.039
HD202389        526    1     163.090    4732.000      -0.250       4.430       0.490       4.422       0.811       0.821       4.455   10       0.823
HD2025          527    1     408.300    4939.000      -0.350       4.580       0.610       4.454       0.931       0.905       4.530   10       0.965
HD202605        528    1     274.660    5658.000       0.180       4.490       1.020       4.482       2.093       2.123       4.531   10       2.128
HD202819        529    1      71.680    4737.000      -0.260       4.400       0.590       4.442       0.780       0.831       4.532   10       0.815
HD202871        530    1     391.250    6055.000      -0.090       4.540       1.040       4.568       1.953       2.052       4.665   12       2.028
HD203335        531    1     153.500    6306.000      -0.040       4.560       1.440       4.494       2.225       2.210       4.541   10       2.262
HD203384        532    1     464.850    5586.000       0.260       4.400       0.900       4.453       2.142       2.197       4.484   10       2.163
HD203413        533    1     192.050    4812.000       0.010       4.390       0.740       4.398       1.127       1.117       4.367    9       1.114
HD203432        534    1    1052.330    5645.000       0.290       4.390       0.980       4.427       2.264       2.295       4.436    9       2.270
HD203771        535    1      89.640    4963.000       0.130       4.430       0.500       4.414       1.378       1.370       4.414    9       1.378
HD203850        536    1     320.400    4879.000      -0.680       4.510       0.360       4.418       0.676       0.646       4.432    9       0.681
HD203897        537    1     171.730    5184.000      -0.180       4.420       0.650       4.413       1.376       1.370       4.410    9       1.374
HD20407         538    1     654.560    5866.000      -0.440       4.500       1.090       4.534       1.489       1.577       4.629   11       1.554
HD204287        539    1     287.040    5743.000      -0.040       4.150       1.100       4.150       2.299       2.186       4.005    5       2.187
HD204313        540    1    1275.380    5776.000       0.180       4.380       1.000       4.416       2.275       2.301       4.418    9       2.276
HD204385        541    1     762.260    6033.000       0.070       4.440       1.150       4.465       2.273       2.317       4.499   10       2.298
HD20492         542    1     180.920    4770.000       0.020       4.300       0.590       4.393       1.097       1.102       4.313    8       1.068
HD204941        543    1     760.910    5056.000      -0.190       4.480       0.710       4.403       1.246       1.198       4.387    9       1.238
HD205294        544    1     533.710    6370.000      -0.250       4.300       1.710       4.289       2.163       2.099       4.216    7       2.107
HD205536        545    1     926.520    5442.000      -0.050       4.380       0.770       4.418       1.737       1.762       4.420    9       1.739
HD205591        546    1     316.400    6575.000      -0.080       4.750       1.850       4.511       2.200       2.050       4.566   11       2.245
HD206116        547    1      70.040    6231.000       0.240       4.570       1.360       4.472       2.593       2.542       4.507   10       2.620
HD206163        548    1     133.120    5519.000       0.010       4.430       0.940       4.460       1.816       1.861       4.499   10       1.841
HD206172        549    1     359.190    5608.000      -0.240       4.490       0.770       4.494       1.598       1.643       4.556   11       1.640
HD20619         550    1    1188.600    5703.000      -0.220       4.510       0.920       4.536       1.634       1.716       4.628   11       1.698
HD206630        551    1     108.150    4853.000      -0.410       4.480       0.060       4.420       0.839       0.819       4.433    9       0.844
