BD-082823       21  4816.00   4.43   0.81  -0.06  0.191817924E+01  0.208767384E+01  0.458016259E+08  0.465365836E+08  0.121052512E+09  0.121271889E+09  0.120566290E+09  0.120284221E+09  0.120465498E+09  0.121099728E+09  0.120465943E+09  0.120136019E+09  0.120237192E+09  0.120807250E+09  0.121852368E+09  0.121619346E+09  0.121604828E+09  0.121924978E+09  0.122646822E+09
BD-084501       22  6216.00   4.81   2.36  -1.39  0.137587507E+02  0.111071830E+00  0.176337377E+07  0.138059617E+07  0.299963616E+06  0.317704158E+06  0.318016693E+06  0.317644983E+06  0.316027877E+06  0.314074837E+06  0.313748560E+06  0.312749764E+06  0.311119071E+06  0.309293338E+06  0.306141422E+06  0.304937738E+06  0.303148416E+06  0.300313995E+06  0.296822210E+06
BD-090872       23  4660.00   4.35   0.77  -0.19  0.100281642E+02  0.181719110E+01  0.123529329E+07  0.767268409E+06  0.290754314E+07  0.297907235E+07  0.295300071E+07  0.294007170E+07  0.294175026E+07  0.295693997E+07  0.292885464E+07  0.291122652E+07  0.290557652E+07  0.291286532E+07  0.293451111E+07  0.290646709E+07  0.288456351E+07  0.287173412E+07  0.287025067E+07
BD-091261       24  4717.00   4.69   0.92  -0.75  0.157185854E+01  0.854646758E+00  0.498762858E+07  0.465993120E+07  0.697868713E+07  0.780510300E+07  0.772198326E+07  0.765536600E+07  0.760522381E+07  0.756839989E+07  0.747409965E+07  0.738920533E+07  0.731671098E+07  0.725678169E+07  0.720395974E+07  0.708498206E+07  0.696678319E+07  0.685610246E+07  0.674951565E+07
BD-092670       25  4806.00   4.46   0.51  -0.08  0.671087582E+01  0.205752631E+01  0.110060515E+07  0.767709516E+06  0.278471120E+07  0.273225435E+07  0.272164910E+07  0.272088647E+07  0.273004959E+07  0.274993544E+07  0.274227446E+07  0.274138522E+07  0.274964678E+07  0.276839670E+07  0.279751968E+07  0.279955943E+07  0.280556774E+07  0.281772974E+07  0.283891695E+07
BD-094191       26  4804.00   4.44   0.63  -0.32  0.195742794E+01  0.163892104E+01  0.144110498E+07  0.138954706E+07  0.304065193E+07  0.306353686E+07  0.304689725E+07  0.303886253E+07  0.304079187E+07  0.305265546E+07  0.303625889E+07  0.302709940E+07  0.302623349E+07  0.303505514E+07  0.305235541E+07  0.304223159E+07  0.303508665E+07  0.303321085E+07  0.303868836E+07
BD-112763       27  4911.00   4.44   0.38  -0.26  0.422540407E+01  0.177111337E+01  0.408316795E+07  0.324972852E+07  0.879229197E+07  0.862840448E+07  0.861180262E+07  0.861557861E+07  0.864299039E+07  0.869013520E+07  0.868425152E+07  0.869277344E+07  0.872013572E+07  0.876832822E+07  0.883769119E+07  0.885588934E+07  0.887746546E+07  0.891117617E+07  0.896043599E+07
BD-120327       28  4680.00   4.35   0.57  -0.34  0.395103605E+01  0.161765465E+01  0.128447837E+07  0.103552571E+07  0.264388851E+07  0.269655086E+07  0.267699802E+07  0.266730610E+07  0.266900069E+07  0.268178032E+07  0.266063689E+07  0.264702524E+07  0.264223327E+07  0.264808207E+07  0.266340134E+07  0.263969499E+07  0.261991505E+07  0.260583580E+07  0.259963965E+07
BD-123458       29  4803.00   4.86   0.43  -0.83  0.189443168E+01  0.624510065E+00  0.501422922E+07  0.452510492E+07  0.611871758E+07  0.662102387E+07  0.658922906E+07  0.656306735E+07  0.654062140E+07  0.652083929E+07  0.648819459E+07  0.645293093E+07  0.641875757E+07  0.638491792E+07  0.634671933E+07  0.629510271E+07  0.623165607E+07  0.616403509E+07  0.608767086E+07
BD-130116       30  4615.00   4.33   0.61  -0.49  0.158095267E+01  0.960785388E+00  0.528484104E+07  0.498225102E+07  0.967029094E+07  0.100271592E+08  0.993855817E+07  0.988759056E+07  0.987678179E+07  0.989899478E+07  0.979997370E+07  0.972475004E+07  0.967911664E+07  0.966548201E+07  0.967833301E+07  0.953322637E+07  0.939616618E+07  0.927607197E+07  0.917790452E+07
BD-130321       31  4772.00   4.41   0.78   0.02  0.222580319E+01  0.213701137E+01  0.142342928E+08  0.140171547E+08  0.396389815E+08  0.396184221E+08  0.393810157E+08  0.393035596E+08  0.393861471E+08  0.396411825E+08  0.394244298E+08  0.393256174E+08  0.393831105E+08  0.396033848E+08  0.400057696E+08  0.399431624E+08  0.399624027E+08  0.401016926E+08  0.403961132E+08
BD-131161       32  5389.00   4.37   0.68   0.09  0.339330911E+01  0.226259995E+01  0.265855256E+07  0.235949346E+07  0.687666110E+07  0.659375973E+07  0.661617779E+07  0.664303974E+07  0.667468264E+07  0.670885812E+07  0.674922273E+07  0.679148399E+07  0.683970291E+07  0.689276398E+07  0.694963397E+07  0.702092435E+07  0.709092942E+07  0.716355365E+07  0.724115604E+07
BD-140184       33  4714.00   4.32   0.76  -0.38  0.790908535E+01  0.169785087E+01  0.254967722E+07  0.169495482E+07  0.518549652E+07  0.534845222E+07  0.530306359E+07  0.527680704E+07  0.527089484E+07  0.528341646E+07  0.523631569E+07  0.520290514E+07  0.518688051E+07  0.518864403E+07  0.520753743E+07  0.516009990E+07  0.512007015E+07  0.509212824E+07  0.507687795E+07
BD-145003       34  4640.00   4.41   0.35  -0.51  0.663703530E+01  0.127969442E+01  0.974116050E+06  0.680240622E+06  0.172648403E+07  0.176400909E+07  0.175272326E+07  0.174691360E+07  0.174726744E+07  0.175306866E+07  0.174069256E+07  0.173153105E+07  0.172626626E+07  0.172629547E+07  0.173019589E+07  0.170998836E+07  0.169021360E+07  0.167297425E+07  0.165846746E+07
BD-160308       35  5183.00   4.48   0.51  -0.41  0.221675763E+01  0.149997539E+01  0.453801596E+07  0.419810276E+07  0.800903571E+07  0.777394248E+07  0.779367834E+07  0.781163872E+07  0.783206875E+07  0.784794773E+07  0.788679075E+07  0.792126473E+07  0.795427351E+07  0.798770461E+07  0.801544936E+07  0.807423316E+07  0.812032178E+07  0.815916119E+07  0.819035684E+07
BD-160931       36  4840.00   4.38   0.46  -0.11  0.740410600E+01  0.204669383E+01  0.108845646E+07  0.727140489E+06  0.265747276E+07  0.261867419E+07  0.261085142E+07  0.261103149E+07  0.262034728E+07  0.263889350E+07  0.263393407E+07  0.263489802E+07  0.264407063E+07  0.266175022E+07  0.268907066E+07  0.269299741E+07  0.269977304E+07  0.271277963E+07  0.273294911E+07
BD-170063       37  4665.00   4.19   0.57   0.01  0.208997040E+01  0.211215628E+01  0.112990481E+08  0.112783397E+08  0.301483860E+08  0.301832241E+08  0.300210869E+08  0.299852985E+08  0.300949408E+08  0.303537440E+08  0.302036901E+08  0.301468042E+08  0.302149626E+08  0.304246806E+08  0.307936510E+08  0.306921752E+08  0.306591903E+08  0.307195211E+08  0.309031689E+08
BD-173242       38  4627.00   4.48   0.31  -0.29  0.712385626E+01  0.148662332E+01  0.179919615E+07  0.124676529E+07  0.379532226E+07  0.379249570E+07  0.376851338E+07  0.376102427E+07  0.377083148E+07  0.379820788E+07  0.377284839E+07  0.375816020E+07  0.375689093E+07  0.377148768E+07  0.380273613E+07  0.376706011E+07  0.373653916E+07  0.371570984E+07  0.370652353E+07
BD-195953       39  4775.00   4.51   0.71  -0.14  0.408512627E+01  0.194250539E+01  0.133258655E+07  0.108794209E+07  0.329396434E+07  0.328707882E+07  0.326597106E+07  0.325801825E+07  0.326302696E+07  0.328087142E+07  0.326127727E+07  0.325103883E+07  0.325263132E+07  0.326705157E+07  0.329480581E+07  0.328489786E+07  0.328087190E+07  0.328538474E+07  0.330154755E+07
BD-213153       40  4622.00   4.38   0.76  -0.17  0.161826752E+01  0.176241136E+01  0.134299795E+08  0.135852176E+08  0.319445326E+08  0.327169723E+08  0.324208079E+08  0.322790628E+08  0.322989301E+08  0.324901627E+08  0.321628406E+08  0.319545060E+08  0.318880888E+08  0.319763674E+08  0.322270633E+08  0.318673999E+08  0.315916340E+08  0.314146171E+08  0.313669208E+08
BD-223528       41  4747.00   4.28   0.63  -0.17  0.503939491E+01  0.194077075E+01  0.192687406E+07  0.145649241E+07  0.455345035E+07  0.460092224E+07  0.457201821E+07  0.456024077E+07  0.456849722E+07  0.459608455E+07  0.456782556E+07  0.455326074E+07  0.455594662E+07  0.457626864E+07  0.461660567E+07  0.460059142E+07  0.459298342E+07  0.459722175E+07  0.461813459E+07
CD-436810       42  6011.00   4.41   1.09  -0.44  0.317114023E+01  0.902089562E+00  0.570074004E+07  0.495553483E+07  0.614262242E+07  0.602035288E+07  0.603841741E+07  0.605022959E+07  0.605304652E+07  0.604271092E+07  0.608685600E+07  0.611780564E+07  0.613646464E+07  0.614276906E+07  0.613320553E+07  0.619803378E+07  0.624485320E+07  0.627248947E+07  0.628114536E+07
CD-452997       43  5312.00   4.39   0.24  -0.84  0.221647258E+01  0.791250756E+00  0.151108602E+07  0.133930040E+07  0.145831582E+07  0.142359440E+07  0.143044176E+07  0.143474620E+07  0.143630013E+07  0.143326884E+07  0.144584893E+07  0.145395959E+07  0.145832844E+07  0.145803648E+07  0.145265423E+07  0.146594967E+07  0.147252645E+07  0.147374341E+07  0.146898664E+07
CD-571633       44  5975.00   4.46   1.14  -0.85  0.557529367E+01  0.384153483E+00  0.782409765E+07  0.644283902E+07  0.452290601E+07  0.454727308E+07  0.455233440E+07  0.455127190E+07  0.454115804E+07  0.452471647E+07  0.454252581E+07  0.455026479E+07  0.454923474E+07  0.453792316E+07  0.451244429E+07  0.453601437E+07  0.454586277E+07  0.453959289E+07  0.451653294E+07
HD10002         45  5313.00   4.40   0.82   0.17  0.331339424E+01  0.250578987E+01  0.271081180E+08  0.247334162E+08  0.781645803E+08  0.755212754E+08  0.756379630E+08  0.758452736E+08  0.761665380E+08  0.765737655E+08  0.768312129E+08  0.771552936E+08  0.775922563E+08  0.781645803E+08  0.788377137E+08  0.794259584E+08  0.800636834E+08  0.807931546E+08  0.816393460E+08
HD100289        46  5483.00   4.42   0.70   0.03  0.294580694E+01  0.212734578E+01  0.521034714E+07  0.477061636E+07  0.124815296E+08  0.119103691E+08  0.119613572E+08  0.120117649E+08  0.120649704E+08  0.121122070E+08  0.122011542E+08  0.122880425E+08  0.123737314E+08  0.124636771E+08  0.125467854E+08  0.126933723E+08  0.128275567E+08  0.129576537E+08  0.130854972E+08
HD100508        47  5449.00   4.42   0.86   0.39  0.300253537E+01  0.285040661E+01  0.162777915E+09  0.159448275E+09  0.535201749E+09  0.511330821E+09  0.512826662E+09  0.514795347E+09  0.517356111E+09  0.520443860E+09  0.523096980E+09  0.526140318E+09  0.529849450E+09  0.534241337E+09  0.539274385E+09  0.544532241E+09  0.550008124E+09  0.556135697E+09  0.562941152E+09
HD100777        48  5536.00   4.33   0.81   0.25  0.279068217E+01  0.253375435E+01  0.229488616E+08  0.222490669E+08  0.653375787E+08  0.627497189E+08  0.629845014E+08  0.632513362E+08  0.635551717E+08  0.638726993E+08  0.642870395E+08  0.647126900E+08  0.651869793E+08  0.657085500E+08  0.662330354E+08  0.669577958E+08  0.676769656E+08  0.684114641E+08  0.691957138E+08
HD101339        49  5731.00   4.48   0.88  -0.10  0.222159855E+01  0.167825950E+01  0.794612113E+07  0.752136859E+07  0.154068372E+08  0.147284256E+08  0.148041296E+08  0.148671606E+08  0.149103434E+08  0.149350818E+08  0.150732084E+08  0.151875858E+08  0.152861878E+08  0.153638978E+08  0.154172543E+08  0.156149360E+08  0.157838588E+08  0.159280512E+08  0.160413544E+08
HD101367        50  5615.00   4.38   0.91   0.29  0.300253465E+01  0.259664867E+01  0.315584559E+07  0.301578573E+07  0.919284210E+07  0.879783181E+07  0.883335925E+07  0.887169780E+07  0.891106697E+07  0.895097713E+07  0.901242271E+07  0.907312519E+07  0.913768203E+07  0.920641153E+07  0.927602623E+07  0.937827295E+07  0.947846765E+07  0.958125358E+07  0.968747867E+07
HD101581        51  4738.00   4.46   0.66  -0.52  0.294868591E+01  0.130264922E+01  0.357896938E+08  0.308489935E+08  0.642568385E+08  0.661493285E+08  0.656747221E+08  0.653908275E+08  0.652880679E+08  0.653272339E+08  0.648679972E+08  0.645135448E+08  0.642921153E+08  0.642342641E+08  0.642967098E+08  0.638044620E+08  0.633359957E+08  0.629407808E+08  0.626490769E+08
HD101612        52  6281.00   4.41   1.17  -0.36  0.257198523E+01  0.744071711E+00  0.526317955E+07  0.472611082E+07  0.530645920E+07  0.523049023E+07  0.524304733E+07  0.525043307E+07  0.525036678E+07  0.523932422E+07  0.527007101E+07  0.529147428E+07  0.530325057E+07  0.530744796E+07  0.529940925E+07  0.534662826E+07  0.538126395E+07  0.540445578E+07  0.541350752E+07
HD101644        53  5678.00   4.58   0.72  -0.56  0.129670109E+01  0.936230970E+00  0.205040482E+08  0.198220321E+08  0.230538621E+08  0.221020147E+08  0.222100376E+08  0.222847854E+08  0.223140848E+08  0.222965540E+08  0.225071163E+08  0.226678422E+08  0.227773320E+08  0.228412150E+08  0.228222397E+08  0.231045602E+08  0.233067759E+08  0.234284859E+08  0.234745892E+08
HD101650        54  4626.00   4.29   0.11  -0.45  0.126925400E+01  0.128805270E+01  0.950796462E+07  0.949614336E+07  0.174856142E+08  0.177214575E+08  0.176195412E+08  0.175794935E+08  0.176097431E+08  0.177043143E+08  0.175922201E+08  0.175173902E+08  0.174900629E+08  0.175208290E+08  0.176031795E+08  0.174106288E+08  0.172273301E+08  0.170723410E+08  0.169548527E+08
HD10166         55  5221.00   4.48   0.74  -0.39  0.100991852E+02  0.152295567E+01  0.357023450E+07  0.211718664E+07  0.648389116E+07  0.634925265E+07  0.635944222E+07  0.637019194E+07  0.637955687E+07  0.638482145E+07  0.640974438E+07  0.643223289E+07  0.645345835E+07  0.647194438E+07  0.648635283E+07  0.652513162E+07  0.655737065E+07  0.658179628E+07  0.660128140E+07
HD10180         56  5911.00   4.39   1.11   0.08  0.200699092E+01  0.186399576E+01  0.154287295E+10  0.152066478E+10  0.337058249E+10  0.324488902E+10  0.326042217E+10  0.327254319E+10  0.328077555E+10  0.328467414E+10  0.331272876E+10  0.333638736E+10  0.335643831E+10  0.337177929E+10  0.338220549E+10  0.342424132E+10  0.346010672E+10  0.349131315E+10  0.351737892E+10
HD101930        57  5164.00   4.40   0.91   0.13  0.246201837E+01  0.249408727E+01  0.108973726E+09  0.108971536E+09  0.320403507E+09  0.314191079E+09  0.313878566E+09  0.314163538E+09  0.315131066E+09  0.316706229E+09  0.316731819E+09  0.317245830E+09  0.318432074E+09  0.320403507E+09  0.323075246E+09  0.324419802E+09  0.326137759E+09  0.328388529E+09  0.331370523E+09
HD102117        58  5657.00   4.31   0.99   0.28  0.262097267E+01  0.251528168E+01  0.182813464E+09  0.180344379E+09  0.525278671E+09  0.506280893E+09  0.508319027E+09  0.510401267E+09  0.512474693E+09  0.514418307E+09  0.517935781E+09  0.521365980E+09  0.524903967E+09  0.528544749E+09  0.532141164E+09  0.537855067E+09  0.543455374E+09  0.549067240E+09  0.554691003E+09
HD102136        59  5349.00   4.43   0.75  -0.09  0.611998484E+01  0.198707723E+01  0.174110778E+07  0.125815989E+07  0.398659023E+07  0.383747715E+07  0.384925453E+07  0.386185159E+07  0.387607587E+07  0.388921135E+07  0.391119568E+07  0.393187741E+07  0.395506677E+07  0.397945903E+07  0.400313833E+07  0.403996477E+07  0.407370436E+07  0.410690488E+07  0.413945950E+07
HD102200        60  6185.00   4.59   1.52  -1.10  0.185767410E+02  0.213901828E+00  0.147968577E+08  0.105418472E+08  0.460874872E+07  0.473755016E+07  0.473649597E+07  0.473224895E+07  0.471701822E+07  0.469067827E+07  0.469348604E+07  0.468781248E+07  0.467130330E+07  0.464374108E+07  0.460683586E+07  0.460671450E+07  0.459011942E+07  0.456807758E+07  0.452784707E+07
HD102300        61  5987.00   4.23   1.14  -0.31  0.236111677E+01  0.104132126E+01  0.457478493E+07  0.416870058E+07  0.604605049E+07  0.591539099E+07  0.593833661E+07  0.595272826E+07  0.595934936E+07  0.595250876E+07  0.600227922E+07  0.603770391E+07  0.606162996E+07  0.607418693E+07  0.607042760E+07  0.614065949E+07  0.619183410E+07  0.622901081E+07  0.624826710E+07
HD102438        63  5560.00   4.41   0.84  -0.29  0.183995003E+01  0.147409465E+01  0.666041532E+09  0.640916248E+09  0.114482248E+10  0.110352149E+10  0.110832975E+10  0.111232467E+10  0.111512509E+10  0.111635422E+10  0.112550650E+10  0.113325124E+10  0.113943965E+10  0.114427094E+10  0.114721731E+10  0.115994009E+10  0.117058239E+10  0.117901595E+10  0.118523219E+10
HD102843        64  5432.00   4.35   0.79   0.16  0.403634881E+01  0.240916191E+01  0.202114681E+07  0.171760573E+07  0.553866085E+07  0.533107652E+07  0.534796311E+07  0.536820860E+07  0.539329208E+07  0.541957858E+07  0.544889216E+07  0.548146046E+07  0.551794724E+07  0.556000062E+07  0.560498950E+07  0.565867002E+07  0.571309655E+07  0.577094468E+07  0.583285301E+07
HD103197        65  5250.00   4.45   0.84   0.22  0.278692224E+01  0.262631688E+01  0.410930567E+08  0.401660939E+08  0.125980504E+09  0.121756513E+09  0.121807997E+09  0.122073442E+09  0.122567772E+09  0.123252739E+09  0.123490642E+09  0.123890423E+09  0.124535351E+09  0.125435781E+09  0.126580474E+09  0.127365850E+09  0.128271481E+09  0.129384000E+09  0.130763882E+09
HD103720        66  5017.00   4.43   0.90  -0.02  0.249168577E+01  0.228682172E+01  0.165296854E+08  0.161303293E+08  0.447856356E+08  0.444302921E+08  0.442930266E+08  0.442671410E+08  0.443366863E+08  0.445145635E+08  0.444114430E+08  0.443950270E+08  0.444885386E+08  0.446968208E+08  0.450196280E+08  0.450843450E+08  0.452074797E+08  0.454188699E+08  0.457300376E+08
HD103891        67  6072.00   4.05   1.50  -0.19  0.177096466E+01  0.122044074E+01  0.517531695E+08  0.497046135E+08  0.784654916E+08  0.778865566E+08  0.781600406E+08  0.782916110E+08  0.782970680E+08  0.781699915E+08  0.787064057E+08  0.791052203E+08  0.793402813E+08  0.794309357E+08  0.793287955E+08  0.801365263E+08  0.807239206E+08  0.811181035E+08  0.813066166E+08
HD103949        68  4881.00   4.48   0.49  -0.07  0.428799502E+01  0.203397389E+01  0.136535884E+08  0.109030142E+08  0.346935923E+08  0.337386191E+08  0.336585789E+08  0.336782275E+08  0.338062572E+08  0.340446799E+08  0.340058287E+08  0.340442616E+08  0.341809305E+08  0.344221188E+08  0.347744700E+08  0.348710825E+08  0.350015033E+08  0.352001386E+08  0.354975809E+08
HD104006        69  5023.00   4.56   0.15  -0.78  0.138807007E+01  0.103039085E+01  0.590793642E+08  0.566944647E+08  0.733911960E+08  0.732128563E+08  0.732900500E+08  0.733518522E+08  0.733317108E+08  0.732377011E+08  0.734624429E+08  0.735630396E+08  0.735802638E+08  0.734975731E+08  0.732546793E+08  0.734193093E+08  0.733828629E+08  0.731836459E+08  0.728014351E+08
HD104067        70  4969.00   4.47   0.98  -0.06  0.214156122E+01  0.217121478E+01  0.416870693E+09  0.416718629E+09  0.111860945E+10  0.111944357E+10  0.111418481E+10  0.111199455E+10  0.111271372E+10  0.111638164E+10  0.111175175E+10  0.110937093E+10  0.111006775E+10  0.111403606E+10  0.112099139E+10  0.112026323E+10  0.112111265E+10  0.112423179E+10  0.113042235E+10
HD104263        71  5477.00   4.34   0.81   0.02  0.243904271E+01  0.212129204E+01  0.112508092E+09  0.108433079E+09  0.270368081E+09  0.260612806E+09  0.261624851E+09  0.262599780E+09  0.263624288E+09  0.264513073E+09  0.266254399E+09  0.267963143E+09  0.269681349E+09  0.271434139E+09  0.273043513E+09  0.275917580E+09  0.278594679E+09  0.281193984E+09  0.283726136E+09
HD104760A       72  5953.00   4.43   1.02   0.12  0.368635120E+01  0.189026695E+01  0.472534933E+07  0.412593911E+07  0.104314982E+08  0.998981956E+07  0.100401991E+08  0.100797390E+08  0.101099576E+08  0.101263833E+08  0.102181680E+08  0.102968793E+08  0.103632731E+08  0.104184651E+08  0.104556434E+08  0.105938370E+08  0.107134050E+08  0.108171039E+08  0.109064379E+08
HD104800        73  5697.00   4.47   0.87  -0.79  0.114374708E+01  0.659955582E+00  0.771304305E+08  0.739611575E+08  0.610391165E+08  0.602894727E+08  0.605011955E+08  0.606065402E+08  0.605499747E+08  0.603700187E+08  0.608099393E+08  0.611197411E+08  0.612406315E+08  0.611889213E+08  0.609361220E+08  0.615112394E+08  0.617900658E+08  0.618878640E+08  0.616911058E+08
