BD-053596       14  4594.00   4.32   0.27  -0.34  0.616370518E+01  0.410801347E+01  0.227528356E+07  0.180299599E+07  0.121713035E+08  0.101557510E+08  0.103863495E+08  0.106065575E+08  0.108181755E+08  0.110195876E+08  0.114135831E+08  0.117729498E+08  0.121078786E+08  0.124213751E+08  0.127153270E+08  0.132156094E+08  0.136450979E+08  0.140204881E+08  0.143498651E+08
BD-054065       15  4895.00   4.41   0.42  -0.29  0.775531034E+01  0.331814916E+01  0.196692283E+07  0.127878296E+07  0.802193528E+07  0.699924983E+07  0.709716735E+07  0.718936691E+07  0.727697778E+07  0.735631983E+07  0.753690042E+07  0.770424800E+07  0.786066195E+07  0.800758672E+07  0.814310396E+07  0.843272005E+07  0.869600805E+07  0.893850115E+07  0.916244397E+07
BD-060904       16  5066.00   4.46   0.46  -0.17  0.511324586E+01  0.321639467E+01  0.389651574E+07  0.313566147E+07  0.146825747E+08  0.130600857E+08  0.132077931E+08  0.133460177E+08  0.134715066E+08  0.135789764E+08  0.138531453E+08  0.141063595E+08  0.143435024E+08  0.145620786E+08  0.147584419E+08  0.152051430E+08  0.156147680E+08  0.159924197E+08  0.163405971E+08
BD-063481       17  4815.00   4.36   0.41  -0.14  0.453182878E+01  0.384161345E+01  0.913935728E+07  0.834277334E+07  0.437857281E+08  0.378565222E+08  0.384619543E+08  0.390422003E+08  0.396007236E+08  0.401288848E+08  0.412334674E+08  0.422636694E+08  0.432311229E+08  0.441488846E+08  0.450130761E+08  0.467623601E+08  0.483536679E+08  0.498249070E+08  0.511939362E+08
BD-064196       18  4688.00   4.30   0.42  -0.03  0.658654714E+01  0.416629192E+01  0.244340853E+07  0.186878399E+07  0.140005725E+08  0.119516083E+08  0.121879454E+08  0.124129191E+08  0.126297526E+08  0.128375324E+08  0.132545858E+08  0.136409077E+08  0.140005725E+08  0.143406580E+08  0.146626497E+08  0.152821622E+08  0.158347213E+08  0.163383023E+08  0.168047543E+08
BD-064756       19  4646.00   4.54   0.70  -0.23  0.594707741E+01  0.430659657E+01  0.513497692E+07  0.435924566E+07  0.303155343E+08  0.246447719E+08  0.250931105E+08  0.255233718E+08  0.259403791E+08  0.263443729E+08  0.271414865E+08  0.278795920E+08  0.285702938E+08  0.292279632E+08  0.298472399E+08  0.309718585E+08  0.319641325E+08  0.328553164E+08  0.336615152E+08
BD-082534       20  5405.00   4.43   0.41  -0.78  0.289744032E+01  0.148103254E+01  0.208340503E+08  0.181328699E+08  0.342500104E+08  0.318448101E+08  0.321320818E+08  0.323565773E+08  0.325163527E+08  0.325897099E+08  0.331152747E+08  0.335499314E+08  0.339130261E+08  0.341858601E+08  0.343495540E+08  0.351340617E+08  0.357940630E+08  0.363488511E+08  0.367730476E+08
BD-082823       21  4816.00   4.43   0.81  -0.06  0.454928344E+01  0.420624194E+01  0.612940548E+08  0.585139156E+08  0.326574670E+09  0.284708865E+09  0.288465120E+09  0.292089946E+09  0.295569000E+09  0.298873848E+09  0.305981299E+09  0.312623417E+09  0.318881035E+09  0.324839846E+09  0.330477962E+09  0.342038015E+09  0.352611809E+09  0.362372449E+09  0.371532086E+09
BD-084501       22  6216.00   4.81   2.36  -1.39  0.109762091E+02  0.251995087E+00  0.235983606E+07  0.178873771E+07  0.760402695E+06  0.778922700E+06  0.781516632E+06  0.781458539E+06  0.779695759E+06  0.774376683E+06  0.777962200E+06  0.779010818E+06  0.777412085E+06  0.772882760E+06  0.765451948E+06  0.767124584E+06  0.765630996E+06  0.761080807E+06  0.753427976E+06
BD-090872       23  4660.00   4.35   0.77  -0.19  0.110129136E+02  0.433873310E+01  0.165313203E+07  0.945037889E+06  0.945572825E+07  0.811454788E+07  0.825461206E+07  0.838911523E+07  0.852023106E+07  0.864614410E+07  0.889782739E+07  0.913129568E+07  0.935099427E+07  0.955901402E+07  0.975606859E+07  0.101200588E+08  0.104438185E+08  0.107359754E+08  0.110027046E+08
BD-091261       24  4717.00   4.69   0.92  -0.75  0.479685203E+01  0.352014407E+01  0.667469710E+07  0.571916686E+07  0.277233029E+08  0.229247638E+08  0.232177143E+08  0.234915076E+08  0.237443952E+08  0.239689609E+08  0.245182516E+08  0.250219065E+08  0.254820834E+08  0.259020471E+08  0.262674593E+08  0.270850198E+08  0.277893470E+08  0.284030779E+08  0.289252044E+08
BD-092670       25  4806.00   4.46   0.51  -0.08  0.841210432E+01  0.413696961E+01  0.147288553E+07  0.964603197E+06  0.758287112E+07  0.643874214E+07  0.653982423E+07  0.663730045E+07  0.673037092E+07  0.681878115E+07  0.700444872E+07  0.717753211E+07  0.733984871E+07  0.749437973E+07  0.763979434E+07  0.793444160E+07  0.820302270E+07  0.845059348E+07  0.868135718E+07
BD-094191       26  4804.00   4.44   0.63  -0.32  0.458838600E+01  0.362180250E+01  0.192855965E+07  0.172066650E+07  0.871847613E+07  0.753556429E+07  0.764231812E+07  0.774403471E+07  0.784157265E+07  0.793268512E+07  0.813181180E+07  0.831694257E+07  0.849098040E+07  0.865645777E+07  0.880860111E+07  0.912875986E+07  0.941911887E+07  0.968686976E+07  0.993387316E+07
BD-112763       27  4911.00   4.44   0.38  -0.26  0.575959774E+01  0.334637320E+01  0.546430209E+07  0.416288417E+07  0.223878770E+08  0.194412863E+08  0.197138863E+08  0.199681969E+08  0.202102544E+08  0.204317198E+08  0.209299407E+08  0.213916776E+08  0.218253301E+08  0.222334220E+08  0.226096361E+08  0.234095461E+08  0.241383716E+08  0.248113254E+08  0.254340088E+08
BD-120327       28  4680.00   4.35   0.57  -0.34  0.682919946E+01  0.420952718E+01  0.171895398E+07  0.126550227E+07  0.858371973E+07  0.734016097E+07  0.747072022E+07  0.759655487E+07  0.771674112E+07  0.783220006E+07  0.806690749E+07  0.828346450E+07  0.848637413E+07  0.867835767E+07  0.885703586E+07  0.919555584E+07  0.949440683E+07  0.976322209E+07  0.100063152E+08
BD-123458       29  4803.00   4.86   0.43  -0.83  0.502954614E+01  0.339271790E+01  0.671029541E+07  0.552346950E+07  0.234767229E+08  0.182353877E+08  0.185067705E+08  0.187544449E+08  0.189771270E+08  0.191677047E+08  0.196639861E+08  0.201116045E+08  0.205173178E+08  0.208820573E+08  0.211916441E+08  0.219399255E+08  0.225938318E+08  0.231687913E+08  0.236637252E+08
BD-130116       30  4615.00   4.33   0.61  -0.49  0.565516508E+01  0.404800309E+01  0.707244185E+07  0.591715676E+07  0.346372434E+08  0.295506351E+08  0.301160012E+08  0.306556335E+08  0.311637730E+08  0.316441311E+08  0.326400854E+08  0.335518074E+08  0.343993196E+08  0.351800260E+08  0.358961915E+08  0.371831730E+08  0.382767358E+08  0.392090953E+08  0.400070641E+08
BD-130321       31  4772.00   4.41   0.78   0.02  0.530323976E+01  0.459951501E+01  0.190490513E+08  0.173425858E+08  0.109527632E+09  0.947145365E+08  0.961000155E+08  0.974223361E+08  0.987046142E+08  0.999388455E+08  0.102512866E+09  0.104906953E+09  0.107165303E+09  0.109317613E+09  0.111350789E+09  0.115484615E+09  0.119248747E+09  0.122725913E+09  0.125975327E+09
BD-131161       32  5389.00   4.37   0.68   0.09  0.418576783E+01  0.289996887E+01  0.355780964E+07  0.308238262E+07  0.122479708E+08  0.114300962E+08  0.115238564E+08  0.116017076E+08  0.116652402E+08  0.117096225E+08  0.118773977E+08  0.120281824E+08  0.121627122E+08  0.122813068E+08  0.123779312E+08  0.126457127E+08  0.128901030E+08  0.131130596E+08  0.133143581E+08
BD-140184       33  4714.00   4.32   0.76  -0.38  0.909344210E+01  0.396471062E+01  0.341210715E+07  0.212769991E+07  0.162609070E+08  0.142809374E+08  0.144949517E+08  0.146997711E+08  0.148972042E+08  0.150837832E+08  0.154807392E+08  0.158481220E+08  0.161949941E+08  0.165222357E+08  0.168250458E+08  0.174317367E+08  0.179736554E+08  0.184678371E+08  0.189145151E+08
BD-145003       34  4640.00   4.41   0.35  -0.51  0.812429276E+01  0.387220367E+01  0.130361142E+07  0.841184086E+06  0.608660494E+07  0.506214354E+07  0.516500285E+07  0.526150896E+07  0.535381197E+07  0.543942177E+07  0.561844648E+07  0.578223572E+07  0.593316836E+07  0.607348986E+07  0.620150764E+07  0.643728232E+07  0.663997646E+07  0.681552840E+07  0.696674290E+07
BD-160308       35  5183.00   4.48   0.51  -0.41  0.340378840E+01  0.249652871E+01  0.607300272E+07  0.545372385E+07  0.173810711E+08  0.157658544E+08  0.159256060E+08  0.160615915E+08  0.161760831E+08  0.162569608E+08  0.165480950E+08  0.168090740E+08  0.170417368E+08  0.172450398E+08  0.174117693E+08  0.178722611E+08  0.182886503E+08  0.186619550E+08  0.189926752E+08
BD-160931       36  4840.00   4.38   0.46  -0.11  0.840258230E+01  0.378374764E+01  0.145662755E+07  0.931213586E+06  0.698548369E+07  0.605097671E+07  0.614344246E+07  0.623168885E+07  0.631653913E+07  0.639608545E+07  0.656579297E+07  0.672307722E+07  0.687200389E+07  0.701305398E+07  0.714487870E+07  0.741519775E+07  0.766119227E+07  0.788803870E+07  0.809996281E+07
BD-170063       37  4665.00   4.19   0.57   0.01  0.511505203E+01  0.453268572E+01  0.151209583E+08  0.139827472E+08  0.894488635E+08  0.787056706E+08  0.802465722E+08  0.817022364E+08  0.831091146E+08  0.844595520E+08  0.871871299E+08  0.896944950E+08  0.920357894E+08  0.942423806E+08  0.963395182E+08  0.100327385E+09  0.103900708E+09  0.107138687E+09  0.110123212E+09
BD-173242       38  4627.00   4.48   0.31  -0.29  0.907820514E+01  0.425002358E+01  0.240777538E+07  0.152409527E+07  0.132965421E+08  0.107476069E+08  0.109795429E+08  0.112011783E+08  0.114135484E+08  0.116184495E+08  0.120182665E+08  0.123868517E+08  0.127300284E+08  0.130528118E+08  0.133549362E+08  0.138910057E+08  0.143588253E+08  0.147727276E+08  0.151446286E+08
BD-195953       39  4775.00   4.51   0.71  -0.14  0.644843791E+01  0.412483723E+01  0.178333480E+07  0.136686364E+07  0.949462230E+07  0.804018209E+07  0.815825029E+07  0.827122417E+07  0.838105292E+07  0.848499156E+07  0.870382293E+07  0.890819699E+07  0.910075694E+07  0.928421913E+07  0.945789843E+07  0.980830210E+07  0.101280581E+08  0.104228053E+08  0.106992263E+08
BD-213153       40  4622.00   4.38   0.76  -0.17  0.502280184E+01  0.437924803E+01  0.179726785E+08  0.167510238E+08  0.109028160E+09  0.920715296E+08  0.937837808E+08  0.954305089E+08  0.970255496E+08  0.985655147E+08  0.101603325E+09  0.104408402E+09  0.107028733E+09  0.109515545E+09  0.111874379E+09  0.116094703E+09  0.119815830E+09  0.123134581E+09  0.126152706E+09
BD-223528       41  4747.00   4.28   0.63  -0.17  0.708089239E+01  0.407865255E+01  0.257864042E+07  0.183527007E+07  0.131035731E+08  0.115316021E+08  0.117132960E+08  0.118883624E+08  0.120580670E+08  0.122208314E+08  0.125563282E+08  0.128672665E+08  0.131610285E+08  0.134407033E+08  0.137059326E+08  0.142356332E+08  0.147154131E+08  0.151583160E+08  0.155716115E+08
CD-436810       42  6011.00   4.41   1.09  -0.44  0.360304575E+01  0.119093116E+01  0.762901896E+07  0.643153260E+07  0.106561013E+08  0.104161501E+08  0.104566160E+08  0.104784725E+08  0.104801101E+08  0.104578119E+08  0.105441897E+08  0.106071489E+08  0.106437886E+08  0.106569215E+08  0.106391392E+08  0.107679644E+08  0.108648645E+08  0.109302906E+08  0.109638896E+08
CD-452997       43  5312.00   4.39   0.24  -0.84  0.309637199E+01  0.150224426E+01  0.202221182E+07  0.172477631E+07  0.342144509E+07  0.315969368E+07  0.319218158E+07  0.321775137E+07  0.323668557E+07  0.324693554E+07  0.330387545E+07  0.335225981E+07  0.339320221E+07  0.342405952E+07  0.344422131E+07  0.353014416E+07  0.360405030E+07  0.366571733E+07  0.371372961E+07
CD-571633       44  5975.00   4.46   1.14  -0.85  0.514864659E+01  0.642786672E+00  0.104706036E+08  0.831749736E+07  0.948010581E+07  0.939328340E+07  0.942131069E+07  0.943113877E+07  0.942014424E+07  0.938691607E+07  0.944894056E+07  0.948676354E+07  0.950217369E+07  0.949727221E+07  0.946082445E+07  0.954911282E+07  0.960710482E+07  0.963415096E+07  0.962922665E+07
HD10002         45  5313.00   4.40   0.82   0.17  0.434831893E+01  0.338812807E+01  0.362774561E+08  0.323332126E+08  0.144156670E+09  0.134010705E+09  0.135088745E+09  0.136020269E+09  0.136802034E+09  0.137404194E+09  0.139331108E+09  0.141093865E+09  0.142697470E+09  0.144156670E+09  0.145404370E+09  0.148563590E+09  0.151468799E+09  0.154160368E+09  0.156624120E+09
HD100289        46  5483.00   4.42   0.70   0.03  0.361826933E+01  0.265044969E+01  0.697275035E+07  0.625677120E+07  0.214796695E+08  0.201387293E+08  0.202945875E+08  0.204151710E+08  0.205032148E+08  0.205525332E+08  0.208289690E+08  0.210703446E+08  0.212770593E+08  0.214495984E+08  0.215770842E+08  0.220110230E+08  0.223956301E+08  0.227415358E+08  0.230430911E+08
HD100508        47  5449.00   4.42   0.86   0.39  0.386646984E+01  0.349344127E+01  0.217837647E+09  0.208857313E+09  0.903508064E+09  0.845639216E+09  0.851865240E+09  0.857060478E+09  0.861267570E+09  0.864122152E+09  0.875322822E+09  0.885181334E+09  0.894170360E+09  0.902060515E+09  0.908649272E+09  0.926484383E+09  0.942795877E+09  0.957901474E+09  0.971581536E+09
HD100777        48  5536.00   4.33   0.81   0.25  0.342697028E+01  0.295859688E+01  0.307113285E+08  0.291423976E+08  0.107907203E+09  0.102216195E+09  0.102945057E+09  0.103526950E+09  0.103962097E+09  0.104206372E+09  0.105509072E+09  0.106635148E+09  0.107638060E+09  0.108479607E+09  0.109122269E+09  0.111155947E+09  0.112992913E+09  0.114662107E+09  0.116143257E+09
HD101339        49  5731.00   4.48   0.88  -0.10  0.275033503E+01  0.197594753E+01  0.106339016E+08  0.981888944E+07  0.252567033E+08  0.240804321E+08  0.242373265E+08  0.243428891E+08  0.243992607E+08  0.244005545E+08  0.246830990E+08  0.249066964E+08  0.250830411E+08  0.252058042E+08  0.252602731E+08  0.256762016E+08  0.260291806E+08  0.263185702E+08  0.265493730E+08
HD101367        50  5615.00   4.38   0.91   0.29  0.354728189E+01  0.293963656E+01  0.422331236E+07  0.395487259E+07  0.147433564E+08  0.140015043E+08  0.140945000E+08  0.141651450E+08  0.142135379E+08  0.142346876E+08  0.143993788E+08  0.145422786E+08  0.146625114E+08  0.147615229E+08  0.148304058E+08  0.150842017E+08  0.153130870E+08  0.155141986E+08  0.156913455E+08
HD101581        51  4738.00   4.46   0.66  -0.52  0.551802579E+01  0.365108170E+01  0.478955802E+08  0.385307228E+08  0.205315539E+09  0.176224759E+09  0.178849317E+09  0.181313889E+09  0.183620986E+09  0.185726565E+09  0.190618276E+09  0.195117203E+09  0.199284925E+09  0.203158526E+09  0.206667358E+09  0.214260587E+09  0.221057944E+09  0.227212945E+09  0.232727805E+09
HD101612        52  6281.00   4.41   1.17  -0.36  0.292176170E+01  0.863961730E+00  0.704345335E+07  0.616545777E+07  0.850600438E+07  0.840517360E+07  0.843000186E+07  0.843838488E+07  0.843086041E+07  0.840279349E+07  0.845955147E+07  0.849188681E+07  0.850790737E+07  0.850595640E+07  0.848321410E+07  0.856136677E+07  0.861816567E+07  0.865138230E+07  0.866467821E+07
HD101644        53  5678.00   4.58   0.72  -0.56  0.193814039E+01  0.134151570E+01  0.274395554E+08  0.258738687E+08  0.442656470E+08  0.415512396E+08  0.418156848E+08  0.420081879E+08  0.421096332E+08  0.421059404E+08  0.426234949E+08  0.430353174E+08  0.433505131E+08  0.435718508E+08  0.436413110E+08  0.443993133E+08  0.450314272E+08  0.455311265E+08  0.458769943E+08
HD101650        54  4626.00   4.29   0.11  -0.45  0.477901000E+01  0.408817843E+01  0.127240397E+08  0.115794459E+08  0.603150438E+08  0.510344925E+08  0.521538714E+08  0.532115254E+08  0.542173552E+08  0.551687824E+08  0.570914633E+08  0.588500086E+08  0.604765100E+08  0.619947452E+08  0.633906733E+08  0.658867320E+08  0.680320870E+08  0.698884859E+08  0.715100931E+08
HD10166         55  5221.00   4.48   0.74  -0.39  0.940085490E+01  0.248376183E+01  0.477786857E+07  0.272491320E+07  0.138568479E+08  0.127527245E+08  0.128659840E+08  0.129593799E+08  0.130322415E+08  0.130813798E+08  0.132888809E+08  0.134692507E+08  0.136304664E+08  0.137694129E+08  0.138755398E+08  0.142033868E+08  0.144978169E+08  0.147585282E+08  0.149876495E+08
HD10180         56  5911.00   4.39   1.11   0.08  0.239312710E+01  0.198062406E+01  0.206475070E+10  0.198690276E+10  0.514940964E+10  0.497851522E+10  0.500484879E+10  0.502152364E+10  0.502747828E+10  0.501999974E+10  0.507006403E+10  0.510775909E+10  0.513487305E+10  0.515076007E+10  0.515223489E+10  0.522363580E+10  0.528186252E+10  0.532788242E+10  0.536173510E+10
HD101930        57  5164.00   4.40   0.91   0.13  0.393335545E+01  0.366515515E+01  0.145834158E+09  0.141103390E+09  0.647342044E+09  0.596998949E+09  0.601968791E+09  0.606474055E+09  0.610509743E+09  0.613935596E+09  0.623280707E+09  0.631845503E+09  0.639856062E+09  0.647342044E+09  0.654067413E+09  0.669652721E+09  0.684026396E+09  0.697464932E+09  0.709979384E+09
HD102117        58  5657.00   4.31   0.99   0.28  0.315887804E+01  0.281249833E+01  0.244650233E+09  0.235890376E+09  0.834218763E+09  0.799047153E+09  0.804145738E+09  0.807842794E+09  0.810140878E+09  0.810861903E+09  0.819902243E+09  0.827448704E+09  0.833714179E+09  0.838692393E+09  0.841961532E+09  0.855545470E+09  0.867536487E+09  0.878148585E+09  0.887268608E+09
HD102136        59  5349.00   4.43   0.75  -0.09  0.664471076E+01  0.269781356E+01  0.233003859E+07  0.163447123E+07  0.746680230E+07  0.694063292E+07  0.699689955E+07  0.704382312E+07  0.708140911E+07  0.710495481E+07  0.720759782E+07  0.729893168E+07  0.737906077E+07  0.744856489E+07  0.750310382E+07  0.766616918E+07  0.781334254E+07  0.794580195E+07  0.806346669E+07
HD102200        60  6185.00   4.59   1.52  -1.10  0.146604860E+02  0.382810371E+00  0.198019041E+08  0.136494383E+08  0.103274094E+08  0.104215086E+08  0.104519050E+08  0.104497700E+08  0.104188132E+08  0.103613547E+08  0.104061354E+08  0.104210924E+08  0.104124957E+08  0.103663255E+08  0.102882186E+08  0.103303560E+08  0.103389882E+08  0.103145865E+08  0.102525661E+08
HD102300        61  5987.00   4.23   1.14  -0.31  0.287256470E+01  0.127268517E+01  0.612220882E+07  0.542492851E+07  0.100998782E+08  0.987422784E+07  0.991849603E+07  0.994359543E+07  0.994918999E+07  0.993036735E+07  0.100217168E+08  0.100842763E+08  0.101286375E+08  0.101462449E+08  0.101373365E+08  0.102667498E+08  0.103660620E+08  0.104389047E+08  0.104825423E+08
HD102438        63  5560.00   4.41   0.84  -0.29  0.254653780E+01  0.196082678E+01  0.891330500E+09  0.837038151E+09  0.207504080E+10  0.196487239E+10  0.197857754E+10  0.198875356E+10  0.199547740E+10  0.199723649E+10  0.202290802E+10  0.204373209E+10  0.206084537E+10  0.207388580E+10  0.208177998E+10  0.211953165E+10  0.215242081E+10  0.218039283E+10  0.220301072E+10
HD102843        64  5432.00   4.35   0.79   0.16  0.478506535E+01  0.303269554E+01  0.270480100E+07  0.224457373E+07  0.963993502E+07  0.906594805E+07  0.913407228E+07  0.919060956E+07  0.923611417E+07  0.926567714E+07  0.938920394E+07  0.949799720E+07  0.959559677E+07  0.968109586E+07  0.974917154E+07  0.994538949E+07  0.101238815E+08  0.102865828E+08  0.104329184E+08
HD103197        65  5250.00   4.45   0.84   0.22  0.399578608E+01  0.359829736E+01  0.549928090E+08  0.523912750E+08  0.239158077E+09  0.220277323E+09  0.222096567E+09  0.223684872E+09  0.225101270E+09  0.226248844E+09  0.229532137E+09  0.232547767E+09  0.235354612E+09  0.237945932E+09  0.240254888E+09  0.245700972E+09  0.250747697E+09  0.255426618E+09  0.259809420E+09
HD103720        66  5017.00   4.43   0.90  -0.02  0.427853219E+01  0.373989466E+01  0.221208619E+08  0.208003118E+08  0.101290225E+09  0.919076745E+08  0.927697127E+08  0.935644080E+08  0.942907672E+08  0.949337465E+08  0.965829768E+08  0.981177561E+08  0.995597256E+08  0.100904910E+09  0.102141967E+09  0.104915268E+09  0.107476245E+09  0.109852324E+09  0.112059407E+09
HD103891        67  6072.00   4.05   1.50  -0.19  0.231068066E+01  0.140512426E+01  0.692587117E+08  0.647417874E+08  0.126961721E+09  0.126053310E+09  0.126569028E+09  0.126798651E+09  0.126772045E+09  0.126407614E+09  0.127433953E+09  0.128111576E+09  0.128503810E+09  0.128590995E+09  0.128305072E+09  0.129725954E+09  0.130764105E+09  0.131467701E+09  0.131808173E+09
HD103949        68  4881.00   4.48   0.49  -0.07  0.621487132E+01  0.392992812E+01  0.182719233E+08  0.138875565E+08  0.878718515E+08  0.753701483E+08  0.764460409E+08  0.774745810E+08  0.784555322E+08  0.793763254E+08  0.813661299E+08  0.832220580E+08  0.849727012E+08  0.866240623E+08  0.881748999E+08  0.913697551E+08  0.942956492E+08  0.970015568E+08  0.995250085E+08
HD104006        69  5023.00   4.56   0.15  -0.78  0.297555967E+01  0.236900340E+01  0.790629964E+08  0.732648972E+08  0.200933607E+09  0.174359543E+09  0.176617820E+09  0.178569389E+09  0.180201298E+09  0.181437999E+09  0.185457729E+09  0.189035695E+09  0.192197140E+09  0.194931485E+09  0.197075027E+09  0.203328332E+09  0.208829373E+09  0.213654904E+09  0.217771268E+09
HD104067        70  4969.00   4.47   0.98  -0.06  0.415912543E+01  0.381310319E+01  0.557877467E+09  0.533476818E+09  0.266302442E+10  0.240038153E+10  0.242294499E+10  0.244385837E+10  0.246339184E+10  0.248093181E+10  0.252444348E+10  0.256502956E+10  0.260319254E+10  0.263933611E+10  0.267239576E+10  0.274634096E+10  0.281424892E+10  0.287729267E+10  0.293602392E+10
HD104263        71  5477.00   4.34   0.81   0.02  0.321903860E+01  0.268214132E+01  0.150564025E+09  0.141697144E+09  0.469265633E+09  0.443959285E+09  0.447212950E+09  0.449773661E+09  0.451625756E+09  0.452454848E+09  0.458337640E+09  0.463435994E+09  0.467745031E+09  0.471345230E+09  0.473853911E+09  0.483003405E+09  0.491157909E+09  0.498378977E+09  0.504677122E+09
HD104760A       72  5953.00   4.43   1.02   0.12  0.398180178E+01  0.195529915E+01  0.632370172E+07  0.539412714E+07  0.155589591E+08  0.150181497E+08  0.151024721E+08  0.151522604E+08  0.151694396E+08  0.151500053E+08  0.153008585E+08  0.154178817E+08  0.155020076E+08  0.155512335E+08  0.155591567E+08  0.157762523E+08  0.159550210E+08  0.160975740E+08  0.162016974E+08
HD104800        73  5697.00   4.47   0.87  -0.79  0.185666703E+01  0.113097423E+01  0.103219847E+09  0.963025524E+08  0.130537055E+09  0.125812911E+09  0.126468752E+09  0.126932749E+09  0.127090799E+09  0.126950041E+09  0.128319249E+09  0.129371684E+09  0.130088196E+09  0.130489633E+09  0.130448660E+09  0.132469611E+09  0.134039705E+09  0.135164884E+09  0.135824483E+09
